Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_59_610.jpg;0;1;0;2.359846;135.4373;105.2925;1.32427;201.913;-0.001263869
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_59_677.jpg;0;1;0;2.403248;135.3024;105.2389;1.327854;201.9031;-0.001278069
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_59_743.jpg;0;1;0;2.461211;135.1651;105.1843;1.328242;201.89;-0.0012659
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_59_810.jpg;0;1;0;2.504271;134.9781;105.1101;1.333291;201.8743;-0.001291522
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_59_877.jpg;0;1;0;2.547199;134.8351;105.0534;1.339092;201.8629;-0.001325419
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_59_943.jpg;0;1;0;2.604255;134.6897;104.9957;1.34506;201.8516;-0.001356967
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_010.jpg;0;1;0;2.646427;134.4922;104.9175;1.341454;201.8361;-0.001328035
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_077.jpg;0;1;0;2.689677;134.3413;104.8578;1.345477;201.8233;-0.001240502
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_143.jpg;0;1;0;2.745782;134.1879;104.7971;1.351706;201.8097;-0.001373571
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_210.jpg;0;1;0;2.787954;133.9797;104.7148;1.357224;201.7937;-0.001405599
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_277.jpg;0;1;0;2.829999;133.8209;104.6521;1.358674;201.782;-0.001420225
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_343.jpg;0;1;0;2.885829;133.6598;104.5885;1.358086;201.7701;-0.001413392
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_410.jpg;0;1;0;2.927973;133.4412;104.5023;1.365219;201.7525;-0.001434747
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_477.jpg;0;1;0;2.968785;133.2746;104.4366;1.368458;201.7392;-0.001452897
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_543.jpg;0;1;0;3.024013;133.1056;104.3701;1.36801;201.7266;-0.001462291
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_610.jpg;0;1;0;3.065696;132.8767;104.28;1.373188;201.7084;-0.001456849
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_677.jpg;0;1;0;3.10606;132.7024;104.2115;1.374059;201.6945;-0.001474144
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_743.jpg;0;1;0;3.16036;132.5257;104.1421;1.381087;201.6799;-0.00150943
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_810.jpg;0;1;0;3.201184;132.2866;104.0482;1.38459;201.6624;-0.001074521
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_877.jpg;0;1;0;3.241555;132.1046;103.9768;1.387177;201.6461;-0.001537189
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_00_943.jpg;0;1;0;3.296026;131.9203;103.9046;1.390881;201.6317;-0.001435883
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_010.jpg;0;1;0;3.335668;131.6711;103.807;1.395848;201.611;-0.001456063
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_077.jpg;0;1;0;3.375612;131.4817;103.7329;1.395047;201.5954;-0.00157648
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_143.jpg;0;1;0;3.428755;131.2898;103.6579;1.401853;201.5806;-0.001117657
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_210.jpg;0;1;0;3.468404;131.0307;103.5567;1.403812;201.5574;-0.001611928
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_277.jpg;0;1;0;3.508644;130.8337;103.4799;1.405762;201.5412;-0.001610755
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_343.jpg;0;1;0;3.560495;130.6344;103.4022;1.412897;201.5249;-0.001161432
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_410.jpg;0;1;0;3.59972;130.3653;103.2974;1.417089;201.5016;-0.001192873
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_477.jpg;0;1;0;3.638814;130.1609;103.218;1.418982;201.4843;-0.001203389
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_543.jpg;0;1;0;3.69124;129.9543;103.1377;1.423547;201.4648;-0.001571589
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_610.jpg;0;1;0;3.73004;129.6755;103.0295;1.425551;201.4402;-0.001690889
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_677.jpg;0;1;0;3.76871;129.4637;102.9474;1.430284;201.4226;-0.001236116
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_743.jpg;0;1;0;3.819472;129.2499;102.8645;1.43193;201.4034;-0.0012406
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_810.jpg;0;1;0;3.858231;128.9613;102.7529;1.437647;201.377;-0.001249677
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_877.jpg;0;1;0;3.895782;128.7423;102.6683;1.439353;201.357;-0.001278769
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_01_943.jpg;0;1;0;3.946387;128.5212;102.583;1.444065;201.335;-0.001764297
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_010.jpg;0;1;0;3.984369;128.223;102.468;1.4483;201.3079;-0.001682578
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_077.jpg;0;1;0;4.022596;127.9969;102.381;1.453088;201.2874;-0.001316302
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_143.jpg;0;1;0;4.072664;127.7686;102.2932;1.455109;201.2649;-0.001691017
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_210.jpg;0;1;0;4.109546;127.461;102.175;1.458482;201.2357;-0.001718456
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_277.jpg;0;1;0;4.147359;127.2278;102.0856;1.461264;201.2143;-0.001346625
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_343.jpg;0;1;0;4.196197;126.9925;101.9954;1.463572;201.1899;-0.001851265
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_410.jpg;0;1;0;4.233719;126.6754;101.8741;1.468901;201.1601;-0.001367554
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_477.jpg;0;1;0;4.270437;126.4352;101.7824;1.471637;201.1348;-0.001895362
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_543.jpg;0;1;0;4.319437;126.1928;101.6899;1.474233;201.1114;-0.001780654
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_610.jpg;0;1;0;4.355875;125.8664;101.5656;1.481359;201.0789;-0.001410905
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_677.jpg;0;1;0;4.39186;125.6192;101.4715;1.484759;201.0542;-0.001320377
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_744.jpg;0;1;0;4.440673;125.3699;101.3768;1.489298;201.0284;-0.001335913
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_810.jpg;0;1;0;4.476732;125.0344;101.2495;1.490731;200.994;-0.001448117
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_877.jpg;0;1;0;4.512669;124.7803;101.1533;1.493758;200.9666;-0.001815793
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_02_943.jpg;0;1;0;4.560675;124.5242;101.0565;1.491768;200.9366;-0.001343014
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_010.jpg;0;1;0;4.595993;124.1794;100.9264;1.498982;200.8942;-0.001819427
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_077.jpg;0;1;0;4.632082;123.9186;100.8281;1.490624;200.8586;-0.001322036
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_144.jpg;0;1;0;4.678925;123.6556;100.7292;1.493179;200.8247;-0.00135636
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_210.jpg;0;1;0;4.71385;123.3016;100.5964;1.508113;200.7785;-0.001315641
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_277.jpg;0;1;0;4.749432;123.0341;100.4962;1.496587;200.7397;-0.001365276
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_343.jpg;0;1;0;4.796114;122.7644;100.3955;1.492047;200.7034;-0.001389454
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_410.jpg;0;1;0;4.83064;122.4015;100.2601;1.500916;200.6573;-0.001416256
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_477.jpg;0;1;0;4.865064;122.1269;100.1579;1.516327;200.6232;-0.001443703
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_543.jpg;0;1;0;4.911839;121.8506;100.0553;1.50662;200.5891;-0.001569565
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_610.jpg;0;1;0;4.946187;121.479;99.91758;1.498321;200.5433;-0.001450631
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_677.jpg;0;1;0;4.980215;121.1979;99.81361;1.502168;200.5087;-0.001460722
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_743.jpg;0;1;0;5.012434;120.9154;99.70936;1.509698;200.4736;-0.001504391
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_810.jpg;0;1;0;5.010275;120.5395;99.57095;1.450297;200.4217;-0.001905646
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_877.jpg;0;1;0;4.97197;120.2595;99.46805;1.351735;200.3936;-0.001383605
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_03_943.jpg;0;1;0;5.013801;119.978;99.36472;1.29824;200.3567;-0.001174721
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_010.jpg;0;1;0;5.004826;119.602;99.22695;1.265899;200.3003;-0.0006764606
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_077.jpg;0;1;0;5.015902;119.3193;99.12357;1.269593;200.2674;-0.001261867
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_143.jpg;0;1;0;5.004564;119.0361;99.02018;1.295523;200.2449;-0.001597125
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_210.jpg;0;1;0;5.016128;118.6588;98.88269;1.33886;200.1863;-0.001336414
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_277.jpg;0;1;0;5.017021;118.3749;98.77955;1.391918;200.1614;-0.001682537
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_343.jpg;0;1;0;5.01639;118.0914;98.67673;1.441794;200.1172;-0.001530981
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_410.jpg;0;1;0;5.016519;117.7127;98.53979;1.521819;200.0761;-0.001759875
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_477.jpg;0;1;0;5.004228;117.4312;98.43825;1.44794;200.0438;-0.001546304
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_543.jpg;0;1;0;5.013686;117.1487;98.33659;1.407435;200.0074;-0.001336879
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_610.jpg;0;1;0;5.008001;116.7716;98.20113;1.382347;199.9586;-0.001188745
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_677.jpg;0;1;0;5.023274;116.4884;98.0996;1.383425;199.9191;-0.001344605
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_743.jpg;0;1;0;5.008888;116.2047;97.99809;1.401967;199.8877;-0.001493857
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_810.jpg;0;1;0;5.020567;115.826;97.8629;1.445246;199.8543;-0.002013252
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_877.jpg;0;1;0;4.985233;115.5426;97.76195;1.473898;199.7864;-0.00162591
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_04_943.jpg;0;1;0;5.015682;115.2584;97.66101;1.515987;199.7468;-0.00134399
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_010.jpg;0;1;0;5.005057;114.8815;97.52753;1.445883;199.7184;-0.001635284
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_077.jpg;0;0.8000588;0;5.01096;114.599;97.42768;1.385126;199.6817;-0.001269719
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_143.jpg;0;0.5999947;0;4.995719;114.3166;97.32804;1.322545;199.6467;-0.001189517
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_210.jpg;0;0.3997838;0;4.999435;113.9409;97.19569;1.209594;199.6021;-0.001026999
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_277.jpg;0;0.1996088;0;4.997318;113.6599;97.09684;1.094413;199.5724;-0.0009664879
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_344.jpg;0;0;0;4.987432;113.3801;96.99849;0.9386902;199.5448;-0.0007973981
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_410.jpg;0;0;0;4.972036;113.0094;96.86826;0.6695736;199.5118;-0.0004065041
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_477.jpg;0;0;0;4.956019;112.7329;96.77118;0.4359483;199.4906;0.0001222799
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_544.jpg;0;0;0;4.934756;112.4577;96.67442;0.1876033;199.4746;0.00475397
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_610.jpg;0;0;0;4.918689;112.0918;96.54594;359.8721;199.4535;-0.0001981694
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_677.jpg;0;0;0;4.901973;111.8178;96.44939;359.6842;199.4451;0.002649833
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_743.jpg;0;0;0;4.87875;111.5443;96.35306;359.5311;199.4373;-0.001266482
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_810.jpg;0;0;0;4.861601;111.1804;96.22472;359.3669;199.4339;0.0007061405
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_877.jpg;1.492832;0;0;4.844589;110.9086;96.1284;359.2501;199.4872;0.01433729
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_05_943.jpg;4.492893;0;0;4.820883;110.6373;96.0312;359.1935;199.7305;0.01293568
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_010.jpg;7.491104;0;0;4.803209;110.2789;95.89645;359.1306;200.5988;0.136656
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_077.jpg;10.49292;0;0;4.783453;110.0125;95.79052;359.1359;201.6331;0.3000459
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_144.jpg;13.49289;0;0;4.754404;109.7482;95.67927;359.2299;202.9697;0.4974859
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_210.jpg;15;0;0;4.731232;109.3988;95.52075;359.5605;205.0819;0.7715195
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_277.jpg;15;0;0;4.702916;109.1418;95.39228;359.9118;206.9028;1.034829
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_344.jpg;15;0;0;4.670066;108.8919;95.25836;0.1380416;208.9503;1.299393
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_410.jpg;15;0;0;4.657341;108.5695;95.07746;0.05262416;211.7835;1.335473
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_477.jpg;15;0;0;4.640467;108.3351;94.93549;359.8664;213.8715;1.20185
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_543.jpg;15;0;0;4.59427;108.1082;94.78165;359.8255;215.6935;1.136894
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_610.jpg;15;0;0;4.565339;107.815;94.56192;359.9539;218.0657;1.17236
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_677.jpg;15;0;0;4.542042;107.6041;94.38986;0.006147811;220.0357;1.235568
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_05_06_744.jpg;15;0;0;4.517029;107.3988;94.21485;359.988;222.0698;1.145495
